time_ps,interface_rmsd_nm,native_contact_fraction,peptide_com_shift_nm,departed
8.910000000000000000e+03,2.826606929302215576e-01,7.118644067796610075e-01,1.114418506622314453e-01,0.000000000000000000e+00
8.920000000000000000e+03,2.746973037719726562e-01,6.779661016949152241e-01,1.179819405078887939e-01,0.000000000000000000e+00
8.930000000000000000e+03,2.851968705654144287e-01,6.101694915254237683e-01,1.336016803979873657e-01,0.000000000000000000e+00
8.940000000000000000e+03,2.772712707519531250e-01,6.779661016949152241e-01,1.098647043108940125e-01,0.000000000000000000e+00
8.950000000000000000e+03,2.946361899375915527e-01,6.949152542372881713e-01,1.638491302728652954e-01,0.000000000000000000e+00
8.960000000000000000e+03,2.907735109329223633e-01,7.288135593220338437e-01,1.317913383245468140e-01,0.000000000000000000e+00
8.970000000000000000e+03,2.887440621852874756e-01,7.118644067796610075e-01,1.246304512023925781e-01,0.000000000000000000e+00
8.980000000000000000e+03,2.853846848011016846e-01,7.118644067796610075e-01,1.070690378546714783e-01,0.000000000000000000e+00
8.990000000000000000e+03,2.801396250724792480e-01,6.779661016949152241e-01,1.238666400313377380e-01,0.000000000000000000e+00
9.000000000000000000e+03,2.923668920993804932e-01,6.779661016949152241e-01,1.262500286102294922e-01,0.000000000000000000e+00
9.010000000000000000e+03,2.919550836086273193e-01,7.288135593220338437e-01,1.139904186129570007e-01,0.000000000000000000e+00
9.020000000000000000e+03,2.817822396755218506e-01,6.610169491525423879e-01,1.109067052602767944e-01,0.000000000000000000e+00
9.030000000000000000e+03,2.844771146774291992e-01,7.457627118644067910e-01,1.270577460527420044e-01,0.000000000000000000e+00
9.040000000000000000e+03,3.096454441547393799e-01,6.101694915254237683e-01,1.804378032684326172e-01,0.000000000000000000e+00
9.050000000000000000e+03,2.969382107257843018e-01,6.779661016949152241e-01,1.366763710975646973e-01,0.000000000000000000e+00
9.060000000000000000e+03,2.999835908412933350e-01,6.779661016949152241e-01,1.175553426146507263e-01,0.000000000000000000e+00
9.070000000000000000e+03,3.020285964012145996e-01,6.610169491525423879e-01,1.319068670272827148e-01,0.000000000000000000e+00
9.080000000000000000e+03,3.063398599624633789e-01,6.779661016949152241e-01,1.406166255474090576e-01,0.000000000000000000e+00
9.090000000000000000e+03,3.116235733032226562e-01,6.949152542372881713e-01,1.325721293687820435e-01,0.000000000000000000e+00
9.100000000000000000e+03,3.196920156478881836e-01,6.779661016949152241e-01,1.533737331628799438e-01,0.000000000000000000e+00
9.110000000000000000e+03,3.082691729068756104e-01,6.949152542372881713e-01,1.652668267488479614e-01,0.000000000000000000e+00
9.120000000000000000e+03,3.166631162166595459e-01,7.457627118644067910e-01,1.338816434144973755e-01,0.000000000000000000e+00
9.130000000000000000e+03,3.048132956027984619e-01,6.610169491525423879e-01,1.311333179473876953e-01,0.000000000000000000e+00
